Brand,TotalPurchaseDollars,TotalSalesDollars,GrossProfit,TotalPurchaseQuantity,TotalSalesQuantity,ProfitMargin,StockTurnover
16468,6154.1,9468.32,1657.1099999999997,790,768.0,17.501626476502693,0.9721518987341772
16469,28011.92,43967.4,7977.740000000002,5848,5860.0,18.144670824292547,1.0020519835841313
16472,1068.0,1558.8,245.39999999999998,120,120.0,15.742879137798305,1.0
16477,43258.88,69196.86,12968.990000000002,9088,9114.0,18.742165468201883,1.0028609154929577
16478,476.4,359.7,-58.349999999999994,60,30.0,-16.221851542952457,0.5
16484,35894.24,54462.28,9284.02,3412,3372.0,17.046697273782886,0.9882766705744431
16494,18197.44,27049.199999999997,4425.879999999999,1558,1480.0,16.362332342546175,0.9499358151476252
16503,287.52,971.4399999999999,341.96,48,56.0,35.20135057234621,1.1666666666666667
16520,285.12,35.92,-124.6,96,8.0,-346.8819599109131,0.08333333333333333
16523,252.48,511.68,129.60000000000002,24,32.0,25.32833020637899,1.3333333333333333
16525,252.08,390.54,69.23,46,46.0,17.72673733804476,1.0
16526,10323.36,16525.84,3101.24,1712,1816.0,18.7660052378578,1.060747663551402
16527,445.8,1385.5800000000002,469.8900000000001,20,42.0,33.912874031091675,2.1
16529,1438.8,1043.42,-197.68999999999994,120,58.0,-18.946349504513996,0.48333333333333334
16530,1287.6,1199.28,-44.15999999999997,120,72.0,-3.6822093255953545,0.6
16531,28.18,461.78,216.79999999999998,2,22.0,46.94876348044523,11.0
16532,2398.56,2979.68,290.55999999999995,304,232.0,9.751382698813293,0.7631578947368421
16537,10656.72,18243.06,3793.170000000001,1558,1694.0,20.792399959217374,1.0872913992297817
16538,11197.2,18539.58,3671.1900000000005,1302,1242.0,19.80190489752195,0.9539170506912442
16539,10163.68,15821.48,2828.8999999999996,1112,1052.0,17.880122466419067,0.9460431654676259
16540,31512.56,47315.759999999995,7901.599999999997,2312,2224.0,16.699721192262363,0.9619377162629758
16541,7735.0,10688.76,1476.88,340,324.0,13.81713126686351,0.9529411764705882
16553,7437.0,11371.02,1967.0100000000002,1110,1098.0,17.29844816032335,0.9891891891891892
16555,13684.32,21572.739999999998,3944.209999999999,1224,1126.0,18.28330569042226,0.9199346405228758
16556,1620.48,2239.2,309.3599999999999,96,80.0,13.815648445873524,0.8333333333333334
16557,12033.98,17334.02,2650.0200000000004,602,598.0,15.287971284214514,0.9933554817275747
16559,6755.84,8090.34,667.25,754,566.0,8.247490216727602,0.7506631299734748
16560,9113.64,13570.56,2228.46,1038,944.0,16.421282541029996,0.9094412331406551
16568,19006.0,24629.04,2811.5200000000004,2150,1896.0,11.415467269532229,0.881860465116279
16583,1648.22,3558.22,954.9999999999999,122,178.0,26.839262327793108,1.459016393442623
16584,1301.0,779.8000000000001,-260.59999999999997,50,20.0,-33.41882533983072,0.4
16585,507.08,1139.62,316.27,28,38.0,27.752233200540534,1.3571428571428572
16587,1459.2,1732.98,136.89,128,102.0,7.899110203233735,0.796875
16592,9212.32,13994.279999999999,2390.9799999999996,824,772.0,17.085409181465568,0.9368932038834952
16609,1281.6,1686.56,202.48000000000002,144,144.0,12.005502324257662,1.0
16610,200355.19999999998,306610.24,53127.520000000004,29464,28976.0,17.32737954218359,0.9834374151506924
16611,342.72,359.68,8.47999999999999,48,32.0,2.3576512455515988,0.6666666666666666
16612,175.92,227.82,25.950000000000003,24,18.0,11.390571503818805,0.75
16646,5126.16,6584.22,729.0300000000002,212,178.0,11.072382150049668,0.839622641509434
16647,3837.48,21537.42,8849.97,452,1658.0,41.091133478383206,3.668141592920354
16649,522.1800000000001,1978.68,728.25,54,132.0,36.804839590029715,2.4444444444444446
16653,7681.6,20588.58,6453.490000000001,80,142.0,31.344998052318324,1.775
16655,26056.920000000002,49552.06,11747.569999999998,3604,4394.0,23.707531028982444,1.2192008879023308
16656,44737.159999999996,62777.96,9020.400000000001,5902,5604.0,14.368737053577405,0.9495086411385971
16657,7504.740000000001,12804.54,2649.9,1038,1146.0,20.695003490949304,1.1040462427745665
16661,3583.4,5519.08,967.8399999999999,92,92.0,17.536256042673777,1.0
16663,421.44,0.0,-210.72,48,0.0,-inf,0.0
16664,161.04,0.0,-80.52,8,0.0,-inf,0.0
16669,106122.59999999999,141824.82,17851.110000000008,12412,10918.0,12.586731997967638,0.8796326135997422
16670,68789.86,89205.6,10207.870000000003,8318,7440.0,11.443082048660624,0.8944457802356336
16678,381.06,6015.36,2817.1499999999996,6,64.0,46.83260852218321,10.666666666666666
16679,689.28,619.4399999999999,-34.920000000000016,96,56.0,-5.637349864393649,0.5833333333333334
16680,2029.9999999999998,3233.96,601.9800000000001,350,204.0,18.61433041843437,0.5828571428571429
16681,595.68,265.85999999999996,-164.91,48,14.0,-62.02888738433763,0.2916666666666667
16684,6970.960000000001,10737.36,1883.1999999999998,632,664.0,17.53876185580068,1.0506329113924051
16688,12.32,18.98,3.33,2,2.0,17.544783983140146,1.0
16690,991.92,3471.44,1239.76,24,56.0,35.713133454704675,2.3333333333333335
16692,18887.68,24210.16,2661.24,1736,1384.0,10.99224457830927,0.7972350230414746
16694,258.18,2488.34,1115.0800000000002,26,166.0,44.81220412001576,6.384615384615385
16695,69343.04,86666.68000000001,8661.820000000007,6752,5532.0,9.994406154706754,0.8193127962085308
16696,391.68,971.4599999999999,289.89,32,54.0,29.84065221419307,1.6875
16703,20465.02,32439.4,5987.1900000000005,3134,3060.0,18.45653742054415,0.9763880025526483
16708,780.84,1366.92,293.04,108,108.0,21.4379773505399,1.0
16724,259.7,15596.1,7668.2,10,390.0,49.16742006014324,39.0
16725,11130.52,16734.06,2801.7700000000004,2404,2394.0,16.742918335418903,0.9958402662229617
16726,2774.48,1639.84,-567.32,316,316.0,-34.596058152014834,1.0
16727,21179.1,31477.5,5149.200000000001,2270,2250.0,16.358351203240414,0.9911894273127754
16728,8005.92,17119.379999999997,4556.729999999999,624,862.0,26.617377498484167,1.3814102564102564
16749,78658.38,79108.38,225.0,10446,9362.0,0.2844199312386374,0.8962282213287383
16752,958.8,1081.06,61.129999999999995,120,94.0,5.654635265387675,0.7833333333333333
16753,5775.400000000001,10776.76,2500.68,862,924.0,23.204376825687866,1.0719257540603249
16756,1466.3,1519.2399999999998,26.469999999999914,110,76.0,1.7423185276848896,0.6909090909090909
16757,7361.76,11672.179999999998,2155.209999999999,626,582.0,18.46450277497434,0.9297124600638977
16758,70332.3,110353.12,20010.409999999996,8226,7888.0,18.133071362187128,0.9589107707269633
16760,543.84,33.98,-254.93,48,2.0,-750.2354326074162,0.041666666666666664
16761,69818.31999999999,108002.8,19092.240000000005,7898,7720.0,17.677541693363512,0.977462648771841
16762,903.6,1067.08,81.73999999999995,120,92.0,7.660156689282899,0.7666666666666667
16773,2576.4,5916.22,1669.91,114,178.0,28.225961847260585,1.5614035087719298
16774,1013.4,1997.22,491.91,60,78.0,24.629735332111636,1.3
16775,352.16,454.8,51.31999999999999,142,120.0,11.284080914687774,0.8450704225352113
16776,1857.36,677.9399999999999,-589.71,24,6.0,-86.98557394459688,0.25
16778,12971.28,21502.58,4265.650000000001,1176,1342.0,19.837852015897628,1.1411564625850341
16781,7388.66,18017.36,5314.35,166,264.0,29.495719683682847,1.5903614457831325
16782,17640.0,28788.260000000002,5574.130000000001,720,774.0,19.362510968012657,1.075
16786,1053.6,311.76,-370.91999999999996,120,24.0,-118.97613548883757,0.2
16791,947.1600000000001,399.90000000000003,-273.63,36,10.0,-68.42460615153789,0.2777777777777778
16792,4610.32,4698.12,43.90000000000009,286,188.0,0.934416319719379,0.6573426573426573
16793,476.64,179.94,-148.35,24,6.0,-82.44414804934979,0.25
16794,301309.48,509301.26,103995.89000000001,27542,27212.0,20.41932705998018,0.9880182993246678
16795,4928.04,10439.64,2755.7999999999997,26,36.0,26.397461981447634,1.3846153846153846
16796,241.29999999999998,7767.780000000001,3763.2400000000002,10,222.0,48.446789172710865,22.2
16805,40977.04,61347.22,10185.09,7688,7678.0,16.602366007783235,0.9986992715920916
16806,181959.6,294800.16,56420.279999999984,34332,33514.0,19.138483506928893,0.9761738319934755
16809,732.26,887.26,77.5,94,74.0,8.73475644117846,0.7872340425531915
16814,36838.8,53218.98,8190.09,4548,4302.0,15.389415580681929,0.945910290237467
16816,33675.44,46975.96,6650.259999999998,4072,3804.0,14.156730378687307,0.9341846758349706
16817,175.92,359.76,91.92,24,24.0,25.550366911274185,1.0
16819,116072.98,196650.7,40288.86000000001,14138,15930.0,20.487524326127495,1.1267506012165793
16820,156.72,0.0,-78.36,24,0.0,-inf,0.0
16822,243.88,67.92,-87.97999999999999,52,8.0,-129.53474676089516,0.15384615384615385
16824,2445.9,12353.82,4953.96,186,618.0,40.10063284069219,3.3225806451612905
16826,15345.68,25051.9,4853.110000000001,3272,3410.0,19.372223264502892,1.0421760391198045
16827,2188.8,0.0,-1094.4,36,0.0,-inf,0.0
16828,95848.88,142281.06,23216.089999999997,11068,10694.0,16.317062861353435,0.966208890495121
16829,41621.439999999995,59999.66,9189.110000000004,4372,4234.0,15.315270119864019,0.9684354986276303
16830,23584.6,24981.04,698.2200000000012,2444,1896.0,2.7949997277935634,0.7757774140752864
16837,69897.95999999999,115944.92,23023.480000000003,20438,20308.0,19.857256359312682,0.9936392993443586
16839,10732.92,14422.98,1845.0299999999997,1034,902.0,12.792293964215437,0.8723404255319149
16843,48724.16,81115.68000000001,16195.760000000002,14164,13912.0,19.96625066818154,0.9822084157017792
16846,396.96,191.84,-102.55999999999999,48,16.0,-53.461217681401166,0.3333333333333333
16851,1788.16,2668.16,439.9999999999999,704,704.0,16.490765171503956,1.0
16860,14833.98,19150.42,2158.2199999999993,1098,958.0,11.269831157750062,0.8724954462659381
16863,478.79999999999995,539.46,30.33000000000004,70,54.0,5.622288955622296,0.7714285714285715
16864,338.4,233.28,-52.55999999999999,72,32.0,-22.53086419753086,0.4444444444444444
16868,7767.040000000001,13606.599999999999,2919.779999999999,656,740.0,21.45855687680978,1.1280487804878048
16869,91.4,1174.32,541.4599999999999,20,168.0,46.10838612984535,8.4
16873,285.6,383.52,48.95999999999998,48,48.0,12.765957446808507,1.0
16877,75127.36,113079.14,18975.89,12196,11486.0,16.781070319424078,0.9417841915382092
16878,16923.24,27758.16,5417.459999999999,3242,3384.0,19.51663943143205,1.0438001233806293
16880,27.02,39.98,6.479999999999999,2,2.0,16.208104052026012,1.0
16887,231.6,195.86,-17.86999999999999,24,14.0,-9.123863984478705,0.5833333333333334
16888,666.72,251.82,-207.45000000000002,72,18.0,-82.38027162258757,0.25
16889,12012.18,18636.58,3312.2000000000007,1542,1542.0,17.772574152553744,1.0
16890,39920.8,34893.18,-2513.8100000000013,5560,3882.0,-7.204301814853221,0.6982014388489208
16891,23776.16,34407.52,5315.6799999999985,2896,2848.0,15.44918087673857,0.9834254143646409
16894,5792.5,5279.56,-256.4699999999998,70,44.0,-4.85779117956799,0.6285714285714286
16896,11855.72,15018.619999999999,1581.4499999999998,166,138.0,10.529928848322948,0.8313253012048193
16912,82.56,126.96,22.199999999999996,24,24.0,17.485822306238184,1.0
16916,123.6,171.8,24.10000000000001,24,20.0,14.027939464493603,0.8333333333333334
16918,25902.8,42364.78,8230.99,4466,4322.0,19.42885104088821,0.967756381549485
16931,55844.44,50792.94,-2525.75,508,306.0,-4.972639898379578,0.6023622047244095
16934,225.36,335.76,55.19999999999999,24,24.0,16.440314510364544,1.0
16939,695.36,938.12,121.38,212,188.0,12.938643243934678,0.8867924528301887
16940,256.5,199.8,-28.349999999999994,38,20.0,-14.189189189189186,0.5263157894736842
16941,308.32,274.5,-16.909999999999997,82,50.0,-6.160291438979963,0.6097560975609756
16947,418.88,3189.7200000000003,1385.42,56,228.0,43.43390642438835,4.071428571428571
16948,7289.86,12871.52,2790.8300000000004,1874,2048.0,21.682210026477062,1.0928495197438635
16950,192.96,23.96,-84.5,48,4.0,-352.67111853088477,0.08333333333333333
16955,1020.96,1666.56,322.79999999999995,144,144.0,19.369239631336406,1.0
16957,636.48,911.28,137.39999999999998,72,72.0,15.07769291545957,1.0
16961,7430.4,9766.52,1168.0600000000004,192,148.0,11.959838304739051,0.7708333333333334
16964,282.24,215.64,-33.30000000000001,72,36.0,-15.442404006677801,0.5
16967,301.92,417.78,57.92999999999998,24,22.0,13.866149648140166,0.9166666666666666
16968,12290.4,18685.34,3197.4700000000003,1138,1066.0,17.112185274659172,0.9367311072056239
16971,19852.96,40894.78,10520.91,2672,2722.0,25.72677979928001,1.0187125748502994
16987,336.96,488.88,75.96000000000001,72,72.0,15.537555228276881,1.0
16989,9505.62,14882.5,2688.4399999999996,1566,1550.0,18.06443809843776,0.9897828863346104
16990,14673.000000000002,26632.48,5979.739999999999,2190,2252.0,22.452809501781278,1.028310502283105
16991,1119.84,3639.48,1259.8200000000002,24,52.0,34.61538461538462,2.1666666666666665
16996,11749.08,14392.8,1321.8599999999997,852,720.0,9.184175421043854,0.8450704225352113
16998,213.32,639.96,213.32000000000002,2,4.0,33.333333333333336,2.0
17001,16383.48,24398.56,4007.540000000001,1756,1744.0,16.4253136250664,0.9931662870159453
17010,547.2,0.0,-273.6,48,0.0,-inf,0.0
17011,50581.6,74921.16,12169.780000000002,5498,5484.0,16.24344844634013,0.9974536194979993
17015,2502.6,5059.62,1278.51,430,438.0,25.26889371138544,1.0186046511627906
17016,44858.439999999995,64359.4,9750.480000000003,5918,5660.0,15.150048011634668,0.9564041906049341
17017,330.72,807.22,238.25,48,78.0,29.514878224028145,1.625
17018,164.16,65.94,-49.11,24,6.0,-74.47679708826206,0.25
17019,774.0,1348.7,287.35,120,130.0,21.30570178690591,1.0833333333333333
17020,8682.24,13941.74,2629.75,1216,1226.0,18.862423198252152,1.0082236842105263
17024,9243.2,13687.42,2222.1099999999997,1060,1058.0,16.234688494982983,0.9981132075471698
17026,1046.24,5474.74,2214.25,104,326.0,40.444843042774636,3.1346153846153846
17033,78.88,269.82,95.47,8,18.0,35.382847824475576,2.25
17039,1747.2,1164.94,-291.13,240,106.0,-24.990986660257178,0.44166666666666665
17040,2593.5,3701.82,554.1600000000001,650,618.0,14.969933708284037,0.9507692307692308
17041,33390.479999999996,62271.96,14440.740000000002,6348,6436.0,23.189795214411113,1.013862633900441
17047,959.76,1989.06,514.65,72,94.0,25.87403094929263,1.3055555555555556
17059,6418.26,9004.32,1293.0299999999997,1086,968.0,14.360107148568686,0.8913443830570903
17063,7376.72,8652.7,637.9900000000002,692,530.0,7.373305442231906,0.7658959537572254
17065,533.0,2084.52,775.76,130,348.0,37.21528217527296,2.6769230769230767
17069,195.26,3332.1,1568.42,26,290.0,47.070015905885185,11.153846153846153
17073,49097.52,74807.66,12855.070000000003,7178,6834.0,17.184162691360754,0.9520757871273335
17084,9470.44,10507.619999999999,518.5899999999992,596,438.0,4.935370711921437,0.7348993288590604
17085,5613.84,5458.6,-77.61999999999989,216,140.0,-1.4219763309273419,0.6481481481481481
17086,639.84,3599.1,1479.6299999999999,24,90.0,41.11111111111111,3.75
17089,3643.4399999999996,0.0,-1821.7199999999998,456,0.0,-inf,0.0
17093,662.4,1007.28,172.44,72,72.0,17.119370979270908,1.0
17094,13771.24,21078.82,3653.79,1918,1918.0,17.333939945404914,1.0
17100,31.14,3419.7200000000003,1694.2900000000002,6,428.0,49.54469956604635,71.33333333333333
17101,21785.399999999998,32124.8,5169.700000000001,1710,1720.0,16.09255154895906,1.0058479532163742
17118,290.3,1349.94,529.82,2,6.0,39.24767026682668,3.0
17119,28803.32,44974.2,8085.439999999999,2702,2780.0,17.977951803478437,1.0288675055514434
17129,683.2,1046.76,181.77999999999997,244,244.0,17.365967365967364,1.0
17131,2083.84,1411.28,-336.2800000000001,176,72.0,-23.82801428490449,0.4090909090909091
17132,4749.839999999999,6829.0,1039.5800000000004,324,300.0,15.223019475765126,0.9259259259259259
17134,26068.0,42705.94,8318.970000000001,2660,2606.0,19.47965552333001,0.9796992481203007
17138,1026.0,2498.66,736.3299999999999,120,134.0,29.468995381524493,1.1166666666666667
17142,1009.9200000000001,1139.24,64.65999999999997,128,76.0,5.675713633650501,0.59375
17143,567.28,329.78000000000003,-118.74999999999997,56,22.0,-36.00885438777365,0.39285714285714285
17144,563.36,509.66,-26.849999999999994,56,34.0,-5.268218027704743,0.6071428571428571
17145,19790.72,28437.76,4323.519999999999,1712,1624.0,15.203447810235401,0.9485981308411215
17146,12693.84,22423.86,4865.01,1398,1414.0,21.69568486424728,1.011444921316166
17147,15910.86,24769.64,4429.389999999999,1762,1636.0,17.882334987508898,0.9284903518728718
17148,1241.36,970.92,-135.21999999999997,236,108.0,-13.92699707493923,0.4576271186440678
17159,676.08,1622.84,473.37999999999994,72,116.0,29.169850385743505,1.6111111111111112
17161,46413.0,45009.98,-701.5099999999984,5730,5002.0,-1.5585654559277704,0.8729493891797556
17162,54700.56,83066.74,14183.090000000004,8938,8726.0,17.07433083325529,0.9762810472141419
17163,50097.94,78168.82,14035.440000000002,7066,6918.0,17.9552921484551,0.979054627795075
17167,34100.0,62989.8,14444.900000000001,5000,5756.0,22.93212551873478,1.1512
17168,55407.5,96096.92,20344.71,9250,9508.0,21.171032328611574,1.0278918918918918
17170,6883.12,9208.02,1162.4500000000003,194,298.0,12.624320972369741,1.5360824742268042
17172,8.2,323.46000000000004,157.63000000000002,2,54.0,48.7324553267792,27.0
17175,123052.8,209986.72,43466.96,23664,25128.0,20.699861400759055,1.061866125760649
17176,233184.78,396880.36,81847.79,44586,46964.0,20.62278667556137,1.053335127618535
17177,128140.40000000001,200118.34,35988.969999999994,23512,23566.0,17.983843959529146,1.0022966995576728
17182,219.36,671.52,226.07999999999998,24,48.0,33.66690493209435,2.0
17186,19257.12,30759.88,5751.380000000001,2064,2012.0,18.697667221068485,0.9748062015503876
17187,76989.4,78974.28,992.4400000000023,6980,7372.0,1.2566622956233375,1.056160458452722
17188,19243.2,28005.859999999997,4381.329999999998,1688,1614.0,15.644333007449152,0.9561611374407583
17194,893.16,5635.3,2371.07,108,470.0,42.07531098610545,4.351851851851852
17196,49.32,75.96,13.319999999999997,4,4.0,17.53554502369668,1.0
17200,28640.36,26487.1,-1076.630000000001,3262,2490.0,-4.0647333985223035,0.7633353770692827
17202,15838.56,27944.06,6052.750000000001,2588,2794.0,21.660238347613056,1.0795981452859351
17209,21993.820000000003,33803.08,5904.629999999999,1994,2092.0,17.46772779285201,1.0491474423269809
17216,10678.08,14502.019999999999,1911.9699999999993,908,798.0,13.184163309663063,0.8788546255506607
17218,146.88,215.76,34.44,24,24.0,15.96218020022247,1.0
17219,13183.800000000001,22986.14,4901.169999999999,2044,2186.0,21.322283776223408,1.0694716242661448
17234,317.76,0.0,-158.88,48,0.0,-inf,0.0
17235,24117.84,36271.32,6076.74,3268,3268.0,16.753567281256927,1.0
17263,218.4,923.16,352.38,30,84.0,38.171064604185624,2.8
17265,475.28000000000003,559.1999999999999,41.95999999999995,104,80.0,7.503576537911294,0.7692307692307693
17266,433.44,479.66,23.110000000000014,48,34.0,4.817996080557064,0.7083333333333334
17275,359.28000000000003,539.28,89.99999999999997,72,72.0,16.688918558077432,1.0
17281,5341.8,8839.32,1748.7599999999998,60,68.0,19.78387477769783,1.1333333333333333
17282,156.72,347.88,95.58,8,12.0,27.474991376336668,1.5
17289,2366.4,3267.82,450.71000000000004,232,218.0,13.792375345031244,0.9396551724137931
17292,8479.6,11794.92,1657.6599999999999,986,908.0,14.054016474889188,0.920892494929006
17293,3662.96,6157.26,1247.15,434,474.0,20.254951065896197,1.0921658986175116
17294,6972.16,10703.76,1865.8000000000002,832,824.0,17.431257800997034,0.9903846153846154
17296,28131.600000000002,42948.92,7408.659999999998,3940,3908.0,17.249933176433768,0.9918781725888325
17297,19968.48,37439.4,8735.460000000001,3396,3860.0,23.332264940143276,1.1366313309776208
17298,219.36,335.76,58.19999999999999,24,24.0,17.333809864188705,1.0
17308,27093.62,39221.84,6064.109999999999,1786,1816.0,15.461054351351184,1.0167973124300111
17315,4540.2,8158.98,1809.3899999999999,84,102.0,22.176669142466338,1.2142857142857142
17316,36425.22,58460.98,11017.880000000001,1742,1702.0,18.84655371839473,0.9770378874856487
17320,129.2,417.78,144.29,10,22.0,34.5373162908708,2.2
17322,147.2,475.66,164.23000000000002,16,34.0,34.526762813774546,2.125
17323,5524.0,8341.64,1408.8199999999997,200,236.0,16.889005039776347,1.18
17324,36873.36,63570.56,13348.599999999999,4644,4544.0,20.998084647987998,0.9784668389319552
17325,10924.62,15472.259999999998,2273.819999999999,798,774.0,14.69610774379437,0.9699248120300752
17326,11991.9,17443.02,2725.5600000000004,710,698.0,15.625505216413217,0.9830985915492958
17329,20520.0,25505.44,2492.7199999999993,2400,1856.0,9.773287581002325,0.7733333333333333
17330,36951.04,53592.76,8320.86,4124,3724.0,15.526089718088787,0.9030067895247332
17331,363.84,21.98,-170.92999999999998,48,2.0,-777.6615104640581,0.041666666666666664
17332,1107.0,945.14,-80.93,150,86.0,-8.562752608079228,0.5733333333333334
17339,226.8,958.94,366.07000000000005,42,106.0,38.174442613719314,2.5238095238095237
17340,4933.88,9322.88,2194.4999999999995,938,912.0,23.538863527150404,0.9722814498933902
17341,7210.4800000000005,17713.54,5251.530000000001,1868,1846.0,29.64698191327087,0.9882226980728052
17342,59.4,179.6,60.099999999999994,20,40.0,33.46325167037862,2.0
17345,224173.0,373099.68,74463.34,37300,36272.0,19.958028374615598,0.9724396782841823
17346,3777.12,4607.04,414.96000000000004,122,96.0,9.007084809335279,0.7868852459016393
17347,6811.2,15739.04,4463.92,352,496.0,28.362085616403544,1.4090909090909092
17348,324.96,257.76,-33.599999999999994,48,24.0,-13.035381750465547,0.5
17349,26441.0,35590.56,4574.779999999999,2740,2544.0,12.853914071596511,0.9284671532846716
17350,22472.100000000002,29770.72,3649.3099999999995,2378,2128.0,12.258050863398665,0.894869638351556
17351,15942.68,23382.3,3719.8099999999995,1426,1370.0,15.908657403249466,0.9607293127629734
17358,42.92,203.88,80.47999999999999,4,12.0,39.47420051010398,3.0
17360,175.92,263.76,43.92,24,24.0,16.65150136487716,1.0
17361,5284.56,7979.499999999999,1347.4699999999993,454,450.0,16.88664703302211,0.9911894273127754
17367,2687.72,4224.0599999999995,768.1699999999998,406,394.0,18.185584485068865,0.9704433497536946
17368,2551.6200000000003,2149.54,-201.0400000000002,86,46.0,-9.352698716934794,0.5348837209302325
17369,324.96,671.68,173.35999999999999,24,32.0,25.809909480705095,1.3333333333333333
17371,1060.8,935.28,-62.75999999999999,120,72.0,-6.710289966641005,0.6
17372,538.74,3336.66,1398.96,82,334.0,41.92695689701678,4.073170731707317
17375,644.4,2755.48,1055.54,18,52.0,38.30693744828487,2.888888888888889
17377,2147.56,13760.82,5806.63,212,918.0,42.19683129348397,4.330188679245283
17378,8352.699999999999,12921.6,2284.4500000000007,1010,1040.0,17.679312159484898,1.0297029702970297
17384,632.8399999999999,3898.96,1633.06,26,104.0,41.884502534009066,4.0
17385,35.6,987.62,476.01,2,38.0,48.19768736963609,19.0
17394,19739.86,30399.62,5329.879999999999,38,38.0,17.532719158989487,1.0
17405,172.72,5053.620000000001,2440.4500000000003,2,38.0,48.29112596514973,19.0
17407,12548.88,20799.739999999998,4125.429999999999,24,26.0,19.834046002498106,1.0833333333333333
17408,3648.6,7199.92,1775.66,6,8.0,24.662218469094103,1.3333333333333333
17409,1479.96,2959.92,739.98,6,8.0,25.0,1.3333333333333333
17410,4341.92,10199.66,2928.87,22,34.0,28.715368943670672,1.5454545454545454
17413,679.68,8319.36,3819.84,8,64.0,45.915070390029996,8.0
17431,1956.84,2615.62,329.39,276,238.0,12.593190142298957,0.8623188405797102
17432,60964.64,89562.5,14298.93,5896,5750.0,15.965309141660851,0.9752374491180461
17433,22746.8,26528.8,1891.0,2920,2320.0,7.128102288833269,0.7945205479452054
17437,852.48,539.6999999999999,-156.39000000000004,72,30.0,-28.977209560867163,0.4166666666666667
17444,10.44,0.0,-5.22,2,0.0,-inf,0.0
17457,29421.92,47967.26,9272.670000000002,5038,5074.0,19.331248022088403,1.0071456927352125
17458,18970.38,30106.0,5567.8099999999995,3146,3200.0,18.494021125357072,1.0171646535282899
17459,12710.58,21121.8,4205.61,2094,2220.0,19.91122915660597,1.0601719197707737
17462,386.4,575.52,94.56,48,48.0,16.430358632193496,1.0
17463,804.0,779.22,-12.389999999999986,120,78.0,-1.5900515900515881,0.65
17464,1136.16,1318.8999999999999,91.36999999999989,144,110.0,6.927742815983009,0.7638888888888888
17469,1271.04,1478.52,103.74000000000001,192,148.0,7.016475935394855,0.7708333333333334
17470,979.1999999999999,1378.62,199.70999999999998,144,138.0,14.486225355790571,0.9583333333333334
17471,16978.920000000002,24462.68,3741.879999999999,2378,2332.0,15.29627988429722,0.9806560134566863
17473,5766.12,12632.68,3433.28,1026,1332.0,27.177764338208522,1.2982456140350878
17485,24668.28,27658.32,1495.0200000000004,3276,2768.0,5.405317459628786,0.8449328449328449
17486,1102.5,1466.74,182.12,250,226.0,12.416651894677994,0.904
17487,7194.400000000001,9635.0,1220.2999999999997,1564,1500.0,12.665282823040993,0.959079283887468
17488,159.8,0.0,-79.9,20,0.0,-inf,0.0
17489,17015.64,27262.98,5123.67,1938,1902.0,18.793506799330082,0.9814241486068112
17490,474.12,779.4,152.64,54,60.0,19.584295612009235,1.1111111111111112
17493,720.6800000000001,859.38,69.34999999999997,86,62.0,8.069771230421928,0.7209302325581395
17500,5508.3,12725.08,3608.39,854,1292.0,28.356521137784597,1.5128805620608898
17503,4425.5199999999995,6175.88,875.1800000000003,428,412.0,14.170935963781684,0.9626168224299065
17504,164450.18,241729.3,38639.56,20582,17870.0,15.984640670369707,0.868234379554951
17507,10709.279999999999,17688.86,3489.790000000001,1072,1114.0,19.728744531869214,1.039179104477612
17519,190.68,287.88,48.599999999999994,12,12.0,16.88203418090871,1.0
17528,146.88,719.6,286.36,12,40.0,39.79433018343524,3.3333333333333335
17529,6267.5,12445.18,3088.84,218,282.0,24.819568700492884,1.2935779816513762
17535,15801.619999999999,27249.8,5724.09,2638,2620.0,21.00598903478191,0.9931766489764974
17595,33112.06,47408.619999999995,7148.279999999999,3002,2938.0,15.078017457584716,0.9786808794137242
17596,19990.8,32203.84,6106.52,2468,2616.0,18.962086508938068,1.059967585089141
17601,5627.52,15639.54,5006.01,24,46.0,32.00867800459604,1.9166666666666667
17611,18301.32,37329.16,9513.920000000002,3506,2884.0,25.486563319399636,0.8225898459783229
17612,14229.0,22230.08,4000.540000000001,2108,2192.0,17.996066590853477,1.0398481973434535
17615,2991.3599999999997,4189.759999999999,599.1999999999998,246,224.0,14.301535171465668,0.9105691056910569
17617,9285.32,14484.98,2599.83,898,902.0,17.94845419185943,1.0044543429844097
17621,290.88,210.96,-39.959999999999994,48,24.0,-18.941979522184297,0.5
17637,417.6,647.52,114.95999999999998,48,48.0,17.753891771682724,1.0
17671,106.56,162.96,28.200000000000003,24,24.0,17.304860088365242,1.0
17675,8.28,11.58,1.6500000000000004,2,2.0,14.248704663212438,1.0
17697,547.44,271.92,-137.76000000000002,24,8.0,-50.66195939982349,0.3333333333333333
17702,342.72,65.94,-138.39000000000001,48,6.0,-209.87261146496817,0.125
17706,293.76,455.52,80.88,48,48.0,17.755532139093784,1.0
17707,92501.64,163536.56,35517.46,20022,20104.0,21.718360713959008,1.004095494955549
17741,178.36,227.88,24.75999999999999,14,12.0,10.865367737405649,0.8571428571428571
17747,431.76,503.82,36.03,24,18.0,7.15136358223175,0.75
17748,60560.5,93437.66,16438.58,22022,22034.0,17.593098971014474,1.0005449096358188
17754,54852.7,78271.88,11709.590000000004,6814,6412.0,14.96014916212566,0.9410038156736131
17756,57624.0,92304.1,17340.050000000003,5880,5790.0,18.78578524680919,0.9846938775510204
